latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
27.93323,77.71763,339.25,0.43,0.46,2023-10-01,730,N,VIIRS,n,2,296.37,3.65,D,0,2023-10-01,5,VIIRS_SNPP_SP
27.9341,77.72196,331.07,0.43,0.46,2023-10-01,730,N,VIIRS,n,2,297.72,3.65,D,0,2023-10-01,5,VIIRS_SNPP_SP
27.93567,77.45379,338.54,0.45,0.47,2023-10-01,730,N,VIIRS,n,2,296.24,4.19,D,0,2023-10-01,5,VIIRS_SNPP_SP
27.95057,77.69496,342.33,0.43,0.46,2023-10-01,730,N,VIIRS,n,2,296.59,4.22,D,0,2023-10-01,5,VIIRS_SNPP_SP
28.71343,77.59021,347.25,0.42,0.45,2023-10-01,731,N,VIIRS,n,2,301.52,5.94,D,0,2023-10-01,5,VIIRS_SNPP_SP
28.71637,77.58855,340.78,0.42,0.45,2023-10-01,731,N,VIIRS,n,2,300.52,12.51,D,0,2023-10-01,5,VIIRS_SNPP_SP
28.71756,77.58915,339.19,0.42,0.45,2023-10-01,731,N,VIIRS,n,2,298.76,5.94,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.01578,76.92486,335.23,0.46,0.47,2023-10-01,731,N,VIIRS,n,2,301.87,2.12,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.01812,76.92574,333.82,0.45,0.47,2023-10-01,731,N,VIIRS,n,2,301.52,2.9,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.06431,77.12479,342.16,0.44,0.46,2023-10-01,731,N,VIIRS,n,2,303.3,8.06,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.06494,77.12337,347.1,0.44,0.46,2023-10-01,731,N,VIIRS,n,2,303.01,10.04,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.39849,76.03239,346.04,0.5,0.49,2023-10-01,731,N,VIIRS,n,2,305.94,9.1,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.4192,76.79842,332.31,0.45,0.47,2023-10-01,731,N,VIIRS,n,2,299.86,1.91,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.47938,76.21329,335.5,0.49,0.49,2023-10-01,731,N,VIIRS,n,2,301.29,2.62,D,0,2023-10-01,5,VIIRS_SNPP_SP
29.73746,76.68414,336.32,0.45,0.47,2023-10-01,731,N,VIIRS,n,2,301.5,4.05,D,0,2023-10-01,5,VIIRS_SNPP_SP
