latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
28.87083,76.23952,338.85,0.61,0.54,2022-11-10,725,N,VIIRS,n,2,295.3,7.11,D,0,2022-11-10,5,VIIRS_SNPP_SP
28.96436,77.87409,334.14,0.49,0.49,2022-11-10,725,N,VIIRS,n,2,294.82,4.22,D,0,2022-11-10,5,VIIRS_SNPP_SP
28.96581,77.87144,331.04,0.49,0.49,2022-11-10,725,N,VIIRS,n,2,295.3,2.41,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.21837,76.12002,341.24,0.61,0.54,2022-11-10,725,N,VIIRS,n,2,299.9,12.14,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.35898,76.68537,334.32,0.57,0.52,2022-11-10,725,N,VIIRS,n,2,295.99,6.15,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.35938,76.68452,334.02,0.57,0.52,2022-11-10,725,N,VIIRS,n,2,295.98,5.12,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.36218,76.54173,349.15,0.58,0.52,2022-11-10,725,N,VIIRS,n,2,297.23,11.71,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.3963,74.00856,354.83,0.4,0.6,2022-11-10,725,N,VIIRS,n,2,297.95,13.99,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.39676,74.00819,356.13,0.4,0.6,2022-11-10,725,N,VIIRS,n,2,296.79,12.49,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.39732,74.01266,348.71,0.4,0.6,2022-11-10,725,N,VIIRS,n,2,296.08,15.4,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.39776,74.01231,367.0,0.4,0.6,2022-11-10,725,N,VIIRS,h,2,297.12,16.64,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.41629,74.92343,339.75,0.36,0.57,2022-11-10,725,N,VIIRS,n,2,297.59,3.49,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.44021,76.53167,336.96,0.58,0.52,2022-11-10,725,N,VIIRS,n,2,296.3,5.17,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.46269,74.93253,334.76,0.36,0.57,2022-11-10,725,N,VIIRS,n,2,296.14,2.41,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.46316,76.5477,343.14,0.57,0.52,2022-11-10,725,N,VIIRS,n,2,296.54,8.71,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.47672,76.85609,331.65,0.55,0.51,2022-11-10,725,N,VIIRS,n,2,294.59,2.29,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.48968,75.40412,335.24,0.33,0.56,2022-11-10,725,N,VIIRS,n,2,296.17,4.02,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.4903,74.83814,335.91,0.36,0.57,2022-11-10,725,N,VIIRS,n,2,295.97,2.3,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.49047,75.40752,346.73,0.33,0.56,2022-11-10,725,N,VIIRS,n,2,296.27,6.03,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.52143,76.62957,341.19,0.57,0.52,2022-11-10,725,N,VIIRS,n,2,298.21,6.79,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.53057,74.51984,332.71,0.37,0.58,2022-11-10,725,N,VIIRS,n,2,296.51,1.98,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.54568,74.52309,336.61,0.37,0.58,2022-11-10,725,N,VIIRS,n,2,296.24,1.47,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.56159,75.42286,354.2,0.33,0.55,2022-11-10,725,N,VIIRS,n,2,298.88,7.93,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.57681,75.62471,342.84,0.32,0.55,2022-11-10,725,N,VIIRS,n,2,297.88,3.15,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.58043,75.12843,335.42,0.34,0.56,2022-11-10,725,N,VIIRS,n,2,295.5,2.77,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.58175,75.62324,356.87,0.32,0.55,2022-11-10,725,N,VIIRS,l,2,298.35,6.61,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.58862,75.65269,333.78,0.32,0.55,2022-11-10,725,N,VIIRS,n,2,297.09,2.91,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.60692,75.82491,337.29,0.63,0.54,2022-11-10,725,N,VIIRS,n,2,297.11,5.78,D,0,2022-11-10,5,VIIRS_SNPP_SP
29.6077,75.82471,332.29,0.63,0.54,2022-11-10,725,N,VIIRS,n,2,296.87,5.55,D,0,2022-11-10,5,VIIRS_SNPP_SP
