latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
27.55056,77.50606,332.29,0.47,0.39,2023-10-11,743,N,VIIRS,l,2,306.02,2.28,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.63671,77.50614,333.97,0.47,0.39,2023-10-11,743,N,VIIRS,n,2,305.93,2.26,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.64427,78.40382,333.27,0.43,0.38,2023-10-11,743,N,VIIRS,l,2,304.82,2.24,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.6553,75.5363,338.17,0.39,0.44,2023-10-11,743,N,VIIRS,n,2,306.72,2.61,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.65723,77.47393,338.34,0.47,0.39,2023-10-11,743,N,VIIRS,l,2,308.7,15.49,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.65998,77.46843,332.97,0.47,0.39,2023-10-11,743,N,VIIRS,l,2,306.86,2.29,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.73307,78.77814,340.3,0.42,0.37,2023-10-11,743,N,VIIRS,n,2,310.97,3.92,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.78696,78.18032,335.87,0.44,0.38,2023-10-11,743,N,VIIRS,l,2,309.72,3.59,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.80359,77.47202,337.97,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,305.16,3.53,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.81107,78.1522,342.39,0.44,0.38,2023-10-11,743,N,VIIRS,n,2,310.47,3.1,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.86493,77.50189,341.08,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,309.8,5.82,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.88162,77.44704,332.65,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,307.44,2.6,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.915,77.57025,337.19,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,309.24,2.69,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.95677,77.57526,336.9,0.46,0.39,2023-10-11,743,N,VIIRS,l,2,309.76,4.43,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.96025,77.63677,336.18,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,308.89,2.71,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.96897,77.47589,336.33,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,308.23,3.41,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.97025,77.47739,339.53,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,309.1,3.3,D,0,2023-10-11,5,VIIRS_SNPP_SP
27.97175,77.63896,335.74,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,308.58,2.73,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.15738,77.37318,333.86,0.46,0.39,2023-10-11,743,N,VIIRS,l,2,304.28,4.0,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.17025,77.25424,332.6,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,306.71,1.24,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.2339,77.35754,333.26,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,305.99,2.9,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.45381,77.38937,334.78,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,305.49,2.82,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.69097,77.99549,333.87,0.43,0.38,2023-10-11,743,N,VIIRS,n,2,306.07,1.49,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.75179,77.04086,335.99,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,309.96,2.54,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.7554,77.04002,336.48,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,309.81,2.54,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.80118,77.02229,341.88,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,309.37,4.32,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.87057,77.19893,337.72,0.46,0.39,2023-10-11,743,N,VIIRS,n,2,306.32,2.53,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.93327,76.03769,336.1,0.52,0.42,2023-10-11,743,N,VIIRS,l,2,308.28,3.33,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.96074,76.90663,340.47,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,308.26,2.3,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.96437,76.90578,332.94,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,306.03,2.3,D,0,2023-10-11,5,VIIRS_SNPP_SP
28.96442,76.90792,335.98,0.47,0.4,2023-10-11,743,N,VIIRS,l,2,307.25,3.91,D,0,2023-10-11,5,VIIRS_SNPP_SP
29.03707,76.99596,334.75,0.47,0.4,2023-10-11,743,N,VIIRS,n,2,306.76,2.78,D,0,2023-10-11,5,VIIRS_SNPP_SP
29.05522,78.38136,349.1,0.42,0.38,2023-10-11,743,N,VIIRS,n,2,308.7,5.59,D,0,2023-10-11,5,VIIRS_SNPP_SP
29.05792,78.37636,338.78,0.42,0.38,2023-10-11,743,N,VIIRS,n,2,305.84,2.65,D,0,2023-10-11,5,VIIRS_SNPP_SP
29.05864,78.38062,357.24,0.42,0.38,2023-10-11,743,N,VIIRS,l,2,310.82,7.26,D,0,2023-10-11,5,VIIRS_SNPP_SP
29.05937,78.38488,336.86,0.42,0.38,2023-10-11,743,N,VIIRS,l,2,309.56,7.26,D,0,2023-10-11,5,VIIRS_SNPP_SP
29.06852,74.52471,367.0,0.41,0.45,2023-10-11,743,N,VIIRS,h,2,318.56,13.95,D,0,2023-10-11,5,VIIRS_SNPP_SP
