latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
27.56979,77.4301,341.16,0.39,0.36,2023-10-21,755,N,VIIRS,n,2,306.41,4.43,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.65392,77.55785,331.39,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,302.42,1.19,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.72668,77.45559,337.21,0.39,0.36,2023-10-21,755,N,VIIRS,n,2,306.44,1.94,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.74082,77.48087,342.31,0.39,0.36,2023-10-21,755,N,VIIRS,n,2,305.6,6.9,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.74624,77.41166,335.54,0.39,0.36,2023-10-21,755,N,VIIRS,n,2,305.81,3.42,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.81995,77.5134,336.38,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,306.34,1.4,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.89323,77.48321,336.17,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,305.35,3.76,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.90018,77.77005,337.14,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,302.46,3.31,D,0,2023-10-21,5,VIIRS_SNPP_SP
27.98615,77.3847,334.85,0.39,0.36,2023-10-21,755,N,VIIRS,n,2,305.81,3.18,D,0,2023-10-21,5,VIIRS_SNPP_SP
28.00982,77.69295,345.14,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,306.44,3.38,D,0,2023-10-21,5,VIIRS_SNPP_SP
28.01234,77.39964,330.76,0.39,0.36,2023-10-21,755,N,VIIRS,n,2,304.65,1.39,D,0,2023-10-21,5,VIIRS_SNPP_SP
28.10726,77.68687,334.37,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,301.22,1.54,D,0,2023-10-21,5,VIIRS_SNPP_SP
28.14657,78.07946,330.93,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,303.66,1.77,D,0,2023-10-21,5,VIIRS_SNPP_SP
28.27071,77.38181,335.2,0.38,0.36,2023-10-21,755,N,VIIRS,n,2,303.47,2.9,D,0,2023-10-21,5,VIIRS_SNPP_SP
