latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
28.04196,78.75601,332.77,0.39,0.36,2022-11-30,749,N,VIIRS,n,2,299.38,2.36,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.21468,78.12276,343.48,0.39,0.36,2022-11-30,749,N,VIIRS,n,2,299.75,5.68,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.24459,77.77586,340.86,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,297.26,3.2,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.31966,77.78161,332.22,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,299.58,2.98,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.32004,77.91088,328.59,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,296.45,1.77,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.35434,78.37749,330.91,0.39,0.36,2022-11-30,749,N,VIIRS,n,2,298.67,2.0,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.35555,77.89515,330.54,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,297.15,2.02,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.52298,77.82342,336.24,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,299.23,4.27,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.52633,77.82272,332.5,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,296.13,4.27,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.58232,77.89017,336.88,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,297.07,2.54,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.64621,77.68124,331.91,0.4,0.37,2022-11-30,749,N,VIIRS,n,2,300.05,2.44,D,0,2022-11-30,1,VIIRS_SNPP_SP
28.6677,78.70475,330.86,0.39,0.36,2022-11-30,749,N,VIIRS,n,2,298.11,1.4,D,0,2022-11-30,1,VIIRS_SNPP_SP
