latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
27.53713,78.60632,333.29,0.42,0.38,2022-11-25,743,N,VIIRS,n,2,300.83,1.92,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.19679,77.71027,331.36,0.45,0.39,2022-11-25,743,N,VIIRS,n,2,298.36,1.71,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.20521,78.15432,333.82,0.43,0.38,2022-11-25,743,N,VIIRS,n,2,302.56,4.13,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.5222,77.47456,339.84,0.45,0.39,2022-11-25,743,N,VIIRS,n,2,301.22,6.22,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.62268,76.30773,334.82,0.51,0.41,2022-11-25,743,N,VIIRS,n,2,304.62,3.32,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.63254,78.72784,329.3,0.41,0.37,2022-11-25,743,N,VIIRS,n,2,297.7,1.96,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.72164,78.05496,342.79,0.43,0.38,2022-11-25,743,N,VIIRS,n,2,298.11,5.55,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.73236,78.45017,331.12,0.42,0.37,2022-11-25,743,N,VIIRS,n,2,297.34,2.31,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.75478,78.07647,331.23,0.43,0.38,2022-11-25,743,N,VIIRS,n,2,299.44,3.15,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.76149,77.88802,330.48,0.44,0.38,2022-11-25,743,N,VIIRS,n,2,296.65,2.67,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.80735,78.1099,334.75,0.43,0.38,2022-11-25,743,N,VIIRS,n,2,297.12,3.28,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.84518,78.14202,330.98,0.43,0.38,2022-11-25,743,N,VIIRS,n,2,297.7,3.25,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.94143,76.38961,330.78,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,298.93,1.12,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.94187,78.5687,328.31,0.41,0.37,2022-11-25,743,N,VIIRS,n,2,297.45,0.85,D,0,2022-11-25,5,VIIRS_SNPP_SP
28.94455,78.04433,346.12,0.43,0.38,2022-11-25,743,N,VIIRS,n,2,298.95,5.26,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.02537,76.37724,333.46,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,304.6,2.1,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.02965,76.54414,332.47,0.49,0.4,2022-11-25,743,N,VIIRS,l,2,302.66,2.37,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.04949,76.38203,336.58,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,304.6,6.03,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.06159,76.40553,347.54,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,304.51,7.47,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.07086,76.41386,333.28,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,302.08,3.47,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.11264,76.78602,332.64,0.48,0.4,2022-11-25,743,N,VIIRS,n,2,301.52,2.67,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.1458,76.67635,333.77,0.48,0.4,2022-11-25,743,N,VIIRS,n,2,302.26,5.33,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.14747,76.67278,332.67,0.48,0.4,2022-11-25,743,N,VIIRS,n,2,303.34,2.85,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.18329,77.5615,331.38,0.44,0.39,2022-11-25,743,N,VIIRS,n,2,297.94,4.85,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.18421,78.40338,330.56,0.42,0.37,2022-11-25,743,N,VIIRS,n,2,296.89,2.39,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.19763,76.30083,333.35,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,301.78,4.82,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.19806,76.298,333.15,0.5,0.41,2022-11-25,743,N,VIIRS,n,2,302.59,2.82,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.22251,76.54164,338.24,0.49,0.4,2022-11-25,743,N,VIIRS,n,2,305.71,5.39,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.33661,78.33233,327.48,0.42,0.37,2022-11-25,743,N,VIIRS,n,2,297.64,1.92,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.33726,78.33131,327.7,0.42,0.37,2022-11-25,743,N,VIIRS,n,2,297.54,2.06,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.35112,77.29781,328.64,0.45,0.39,2022-11-25,743,N,VIIRS,n,2,298.55,4.62,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.35194,77.30241,331.32,0.45,0.39,2022-11-25,743,N,VIIRS,n,2,298.7,6.49,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.36684,77.36584,330.55,0.45,0.39,2022-11-25,743,N,VIIRS,n,2,297.5,2.29,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.37936,73.93479,342.44,0.44,0.46,2022-11-25,743,N,VIIRS,n,2,305.29,3.48,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.38044,73.9367,333.9,0.44,0.46,2022-11-25,743,N,VIIRS,l,2,305.74,4.74,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.39563,76.70952,333.69,0.48,0.4,2022-11-25,743,N,VIIRS,n,2,303.58,6.49,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.39724,76.79995,335.4,0.47,0.4,2022-11-25,743,N,VIIRS,n,2,303.18,3.37,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.39821,76.8029,338.58,0.47,0.4,2022-11-25,743,N,VIIRS,n,2,301.41,4.23,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.40085,76.7991,334.74,0.47,0.4,2022-11-25,743,N,VIIRS,n,2,302.13,3.37,D,0,2022-11-25,5,VIIRS_SNPP_SP
29.46402,74.67236,340.93,0.4,0.44,2022-11-25,743,N,VIIRS,n,2,307.13,4.57,D,0,2022-11-25,5,VIIRS_SNPP_SP
