latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
28.08116,78.47224,337.77,0.48,0.48,2024-11-15,723,N,VIIRS,n,2,299.13,3.99,D,0,2024-11-15,5,VIIRS_SNPP_SP
28.19562,75.71843,343.28,0.35,0.56,2024-11-15,723,N,VIIRS,n,2,301.38,3.18,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.34538,77.29635,345.58,0.53,0.5,2024-11-15,723,N,VIIRS,n,2,298.87,9.74,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.42324,78.71852,328.39,0.44,0.46,2024-11-15,723,N,VIIRS,n,2,299.27,2.5,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.44647,77.14392,333.6,0.54,0.51,2024-11-15,723,N,VIIRS,n,2,297.31,4.36,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.5463,74.44782,346.26,0.38,0.59,2024-11-15,723,N,VIIRS,n,2,296.27,2.88,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.63991,75.44383,332.14,0.33,0.56,2024-11-15,723,N,VIIRS,n,2,297.1,2.51,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.70251,77.20918,328.96,0.53,0.5,2024-11-15,723,N,VIIRS,n,2,296.25,3.65,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.70453,77.21136,329.23,0.53,0.5,2024-11-15,723,N,VIIRS,n,2,295.98,3.28,D,0,2024-11-15,5,VIIRS_SNPP_SP
29.88836,74.90711,333.0,0.35,0.57,2024-11-15,724,N,VIIRS,n,2,295.03,1.73,D,0,2024-11-15,5,VIIRS_SNPP_SP
30.0006,74.66714,328.72,0.36,0.58,2024-11-15,724,N,VIIRS,n,2,294.48,1.91,D,0,2024-11-15,5,VIIRS_SNPP_SP
30.11856,75.91225,330.05,0.61,0.54,2024-11-15,724,N,VIIRS,n,2,295.51,4.64,D,0,2024-11-15,5,VIIRS_SNPP_SP
