latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
28.1545,78.02859,331.62,0.44,0.46,2023-11-10,821,N,VIIRS,n,2,294.57,3.06,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.31475,73.65861,332.89,0.42,0.38,2023-11-10,821,N,VIIRS,n,2,298.24,11.95,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.36244,73.71439,337.07,0.43,0.38,2023-11-10,821,N,VIIRS,n,2,298.02,8.54,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.36941,73.96159,345.0,0.43,0.38,2023-11-10,821,N,VIIRS,n,2,298.89,9.96,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.36957,73.96294,332.04,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,298.36,6.6,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.42584,74.00863,339.53,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,297.66,3.86,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.4552,74.52722,330.67,0.46,0.39,2023-11-10,821,N,VIIRS,n,2,297.04,2.41,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.45937,74.04456,346.65,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,297.47,14.7,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.49613,74.11392,350.88,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,298.23,13.99,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.49718,74.11253,343.42,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,295.31,9.69,D,0,2023-11-10,5,VIIRS_SNPP_SP
29.49778,74.11708,331.85,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,295.45,6.99,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.11118,75.68021,335.42,0.52,0.42,2023-11-10,821,N,VIIRS,n,2,292.84,5.05,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.17928,73.73347,329.99,0.43,0.38,2023-11-10,821,N,VIIRS,n,2,292.27,2.48,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.17962,74.27576,336.95,0.45,0.39,2023-11-10,821,N,VIIRS,n,2,291.28,3.87,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.24992,73.64068,339.89,0.43,0.38,2023-11-10,821,N,VIIRS,n,2,293.58,4.55,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.87859,75.41211,330.5,0.52,0.41,2023-11-10,821,N,VIIRS,n,2,289.22,5.84,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.87922,75.41758,330.36,0.52,0.41,2023-11-10,821,N,VIIRS,n,2,290.71,5.84,D,0,2023-11-10,5,VIIRS_SNPP_SP
30.88508,74.9393,304.18,0.38,0.36,2023-11-10,2045,N,VIIRS,n,2,283.76,0.73,N,0,2023-11-10,5,VIIRS_SNPP_SP
