latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
27.96727,77.55757,337.25,0.44,0.38,2020-10-06,807,N,VIIRS,n,2,307.89,3.43,D,0,2020-10-06,5,VIIRS_SNPP_SP
28.01817,76.60456,345.93,0.41,0.37,2020-10-06,807,N,VIIRS,n,2,312.86,4.3,D,0,2020-10-06,5,VIIRS_SNPP_SP
28.0195,77.29469,335.04,0.43,0.38,2020-10-06,807,N,VIIRS,n,2,308.79,2.43,D,0,2020-10-06,5,VIIRS_SNPP_SP
28.04098,78.316,337.64,0.47,0.4,2020-10-06,807,N,VIIRS,n,2,309.82,3.06,D,0,2020-10-06,5,VIIRS_SNPP_SP
28.11006,77.60438,336.61,0.44,0.38,2020-10-06,807,N,VIIRS,n,2,308.04,4.42,D,0,2020-10-06,5,VIIRS_SNPP_SP
28.63376,78.6511,334.6,0.49,0.4,2020-10-06,808,N,VIIRS,n,2,305.93,2.26,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.0221,76.9795,340.06,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,307.66,2.26,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.37948,76.30337,334.09,0.41,0.37,2020-10-06,808,N,VIIRS,l,2,306.92,3.05,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.53226,76.60427,335.69,0.42,0.38,2020-10-06,808,N,VIIRS,l,2,308.49,3.02,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.53625,74.87326,339.94,0.39,0.36,2020-10-06,808,N,VIIRS,n,2,304.75,3.23,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.53838,77.1614,331.75,0.44,0.38,2020-10-06,808,N,VIIRS,n,2,306.25,2.5,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.54994,75.74678,334.33,0.4,0.37,2020-10-06,808,N,VIIRS,n,2,306.84,1.57,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.55132,77.06754,336.72,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,309.83,3.99,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.55892,77.07081,336.95,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,308.71,3.57,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.55999,75.57317,333.98,0.39,0.37,2020-10-06,808,N,VIIRS,n,2,304.92,1.5,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.57522,77.00421,332.92,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,306.07,2.1,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.576,75.09921,338.41,0.39,0.36,2020-10-06,808,N,VIIRS,n,2,309.12,3.75,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.58143,74.99557,332.62,0.39,0.36,2020-10-06,808,N,VIIRS,n,2,304.09,2.13,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.59938,74.38462,340.14,0.38,0.36,2020-10-06,808,N,VIIRS,n,2,308.76,4.08,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.63857,75.8614,332.87,0.4,0.37,2020-10-06,808,N,VIIRS,n,2,307.64,2.0,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.64658,76.48029,334.6,0.42,0.37,2020-10-06,808,N,VIIRS,n,2,306.65,2.35,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.64948,77.16213,339.43,0.44,0.38,2020-10-06,808,N,VIIRS,n,2,309.1,7.52,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.65219,74.33356,336.7,0.38,0.36,2020-10-06,808,N,VIIRS,n,2,307.34,4.03,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.65596,76.96412,336.07,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,307.79,2.96,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.66203,78.47326,338.23,0.5,0.41,2020-10-06,808,N,VIIRS,n,2,302.93,5.12,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.6625,78.47056,339.17,0.5,0.41,2020-10-06,808,N,VIIRS,n,2,303.48,4.44,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.67239,75.87758,334.26,0.4,0.37,2020-10-06,808,N,VIIRS,l,2,307.49,1.8,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.70281,77.07485,332.51,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,307.11,2.81,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.73822,76.7436,333.41,0.42,0.38,2020-10-06,808,N,VIIRS,l,2,306.76,1.91,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.75127,76.51178,332.8,0.42,0.37,2020-10-06,808,N,VIIRS,l,2,307.13,2.59,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.75926,76.36111,336.54,0.41,0.37,2020-10-06,808,N,VIIRS,n,2,308.39,3.42,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.78234,77.50271,333.06,0.45,0.39,2020-10-06,808,N,VIIRS,l,2,306.87,3.08,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.81046,76.01958,334.58,0.4,0.37,2020-10-06,808,N,VIIRS,n,2,305.01,2.19,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.8504,76.1588,335.55,0.41,0.37,2020-10-06,808,N,VIIRS,n,2,307.91,4.17,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.85358,75.87929,333.13,0.4,0.37,2020-10-06,808,N,VIIRS,n,2,304.88,1.54,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.8561,76.63534,334.5,0.42,0.38,2020-10-06,808,N,VIIRS,l,2,308.9,5.17,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.86456,76.13467,345.24,0.41,0.37,2020-10-06,808,N,VIIRS,n,2,306.49,3.72,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.87048,77.01277,334.47,0.43,0.38,2020-10-06,808,N,VIIRS,n,2,307.56,3.69,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.88237,76.21378,338.9,0.41,0.37,2020-10-06,808,N,VIIRS,n,2,306.21,3.86,D,0,2020-10-06,5,VIIRS_SNPP_SP
29.88674,77.36403,334.0,0.45,0.39,2020-10-06,808,N,VIIRS,l,2,307.23,4.06,D,0,2020-10-06,5,VIIRS_SNPP_SP
