latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
27.50432,77.56489,337.29,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,309.06,1.95,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.62446,77.50673,338.05,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,306.03,4.23,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.66967,77.5108,335.21,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,304.73,1.79,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.7146,77.58444,337.2,0.39,0.36,2023-10-26,802,N,VIIRS,l,2,310.0,7.03,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.7157,77.58057,338.34,0.39,0.37,2023-10-26,802,N,VIIRS,l,2,312.55,6.9,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.72397,77.51773,334.29,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,306.88,2.17,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.75812,77.37299,341.42,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,305.57,3.31,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.76365,77.36385,335.27,0.39,0.36,2023-10-26,802,N,VIIRS,l,2,308.3,2.89,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.79702,77.37009,334.83,0.39,0.36,2023-10-26,802,N,VIIRS,l,2,307.31,1.8,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.97557,77.47757,330.66,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,303.46,1.41,D,0,2023-10-26,5,VIIRS_SNPP_SP
27.99051,77.438,334.7,0.39,0.36,2023-10-26,802,N,VIIRS,n,2,304.43,2.71,D,0,2023-10-26,5,VIIRS_SNPP_SP
28.01047,77.55339,335.65,0.39,0.37,2023-10-26,802,N,VIIRS,l,2,307.51,7.67,D,0,2023-10-26,5,VIIRS_SNPP_SP
28.06896,76.43004,337.21,0.38,0.36,2023-10-26,802,N,VIIRS,l,2,310.7,3.48,D,0,2023-10-26,5,VIIRS_SNPP_SP
