latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
29.47439,75.72104,330.26,0.74,0.76,2020-10-31,659,N,VIIRS,n,2,300.48,3.0,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.64083,75.94056,331.37,0.71,0.75,2020-10-31,659,N,VIIRS,n,2,301.14,4.26,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.64756,75.93811,332.18,0.71,0.75,2020-10-31,659,N,VIIRS,n,2,300.99,5.38,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.6599,78.46226,331.4,0.51,0.66,2020-10-31,659,N,VIIRS,n,2,297.42,3.61,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.69019,75.82544,331.12,0.72,0.75,2020-10-31,659,N,VIIRS,n,2,299.87,3.23,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.69144,75.96211,332.89,0.71,0.75,2020-10-31,659,N,VIIRS,n,2,300.13,4.41,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.74998,75.96254,339.08,0.7,0.75,2020-10-31,659,N,VIIRS,n,2,303.33,7.8,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.78371,75.79581,337.81,0.72,0.75,2020-10-31,659,N,VIIRS,n,2,301.95,5.38,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.78479,75.79673,336.53,0.72,0.75,2020-10-31,659,N,VIIRS,n,2,301.11,5.12,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.78704,75.72932,367.0,0.72,0.76,2020-10-31,659,N,VIIRS,h,2,302.4,11.89,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.78706,75.35935,330.26,0.76,0.77,2020-10-31,659,N,VIIRS,n,2,300.36,1.87,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.78942,75.3572,332.18,0.76,0.77,2020-10-31,659,N,VIIRS,n,2,300.37,4.29,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.79652,75.30266,331.58,0.76,0.77,2020-10-31,659,N,VIIRS,n,2,300.25,4.23,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.79914,75.59908,341.67,0.73,0.76,2020-10-31,659,N,VIIRS,n,2,301.06,5.76,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.80248,75.59961,343.54,0.73,0.76,2020-10-31,659,N,VIIRS,n,2,301.67,8.37,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.81707,75.6771,344.86,0.73,0.76,2020-10-31,659,N,VIIRS,n,2,300.9,7.79,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.82291,75.59202,340.82,0.73,0.76,2020-10-31,659,N,VIIRS,n,2,301.58,5.13,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.82614,75.61412,331.77,0.73,0.76,2020-10-31,659,N,VIIRS,l,2,302.04,7.38,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.8264,75.58909,367.0,0.73,0.76,2020-10-31,659,N,VIIRS,h,2,303.39,11.37,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.8278,75.43709,342.57,0.75,0.77,2020-10-31,659,N,VIIRS,n,2,300.4,10.59,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.82816,75.3857,333.51,0.75,0.77,2020-10-31,659,N,VIIRS,n,2,300.3,3.71,D,0,2020-10-31,5,VIIRS_SNPP_SP
29.82932,75.6146,342.86,0.73,0.76,2020-10-31,659,N,VIIRS,n,2,301.77,4.63,D,0,2020-10-31,5,VIIRS_SNPP_SP
