latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,query_start_date,query_day_range,source_product
28.6416,78.02968,339.51,0.61,0.53,2020-11-15,717,N,VIIRS,n,2,293.97,6.87,D,0,2020-11-15,5,VIIRS_SNPP_SP
28.92455,78.54455,326.46,0.56,0.52,2020-11-15,717,N,VIIRS,n,2,295.48,3.7,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.02115,76.52458,337.13,0.37,0.58,2020-11-15,717,N,VIIRS,n,2,293.89,3.48,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.10148,77.56581,329.81,0.63,0.54,2020-11-15,717,N,VIIRS,n,2,293.86,4.14,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.16488,77.56791,327.82,0.63,0.54,2020-11-15,717,N,VIIRS,n,2,293.64,3.33,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.31313,76.6888,342.49,0.35,0.57,2020-11-15,717,N,VIIRS,n,2,295.02,4.57,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.32558,76.53271,334.06,0.36,0.57,2020-11-15,717,N,VIIRS,n,2,293.12,2.17,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.33164,76.5348,344.43,0.36,0.57,2020-11-15,717,N,VIIRS,n,2,294.27,4.23,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.33251,76.53846,329.46,0.36,0.57,2020-11-15,717,N,VIIRS,n,2,294.32,5.39,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.33702,76.69691,327.84,0.35,0.57,2020-11-15,717,N,VIIRS,n,2,293.5,1.68,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.34041,76.66431,355.81,0.35,0.57,2020-11-15,717,N,VIIRS,n,2,294.81,4.61,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.34063,76.66503,353.7,0.35,0.57,2020-11-15,717,N,VIIRS,n,2,295.02,5.4,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.3849,76.68932,331.82,0.35,0.57,2020-11-15,717,N,VIIRS,n,2,294.18,2.11,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.48072,76.12378,367.0,0.38,0.59,2020-11-15,717,N,VIIRS,h,2,298.0,20.76,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.51556,76.77987,337.26,0.34,0.56,2020-11-15,717,N,VIIRS,n,2,293.94,2.14,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.51586,76.10461,367.0,0.38,0.59,2020-11-15,717,N,VIIRS,h,2,295.64,13.84,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.5256,76.38144,336.34,0.36,0.58,2020-11-15,717,N,VIIRS,n,2,293.67,3.48,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.53426,76.08648,353.86,0.38,0.59,2020-11-15,717,N,VIIRS,n,2,294.39,5.37,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.24313,73.56245,336.65,0.54,0.67,2020-11-15,718,N,VIIRS,n,2,288.25,3.45,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.24476,73.56187,334.97,0.54,0.68,2020-11-15,718,N,VIIRS,n,2,287.97,5.92,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.29486,73.63364,337.41,0.53,0.67,2020-11-15,718,N,VIIRS,n,2,289.41,8.45,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.43915,74.04017,367.0,0.5,0.66,2020-11-15,718,N,VIIRS,h,2,291.05,18.9,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.45383,74.94592,330.0,0.44,0.62,2020-11-15,718,N,VIIRS,n,2,291.79,4.05,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.4639,73.86089,327.71,0.51,0.66,2020-11-15,718,N,VIIRS,n,2,288.17,2.58,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.49727,74.65905,341.26,0.46,0.63,2020-11-15,718,N,VIIRS,n,2,283.88,5.76,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.4982,74.65992,334.31,0.46,0.63,2020-11-15,718,N,VIIRS,n,2,283.95,4.93,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.50137,75.7571,328.64,0.4,0.6,2020-11-15,718,N,VIIRS,n,2,291.72,2.48,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.50218,74.79861,334.18,0.45,0.63,2020-11-15,718,N,VIIRS,n,2,286.08,3.91,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.51626,75.29588,345.47,0.42,0.61,2020-11-15,718,N,VIIRS,n,2,285.17,5.18,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.53015,76.08718,337.76,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,293.31,2.61,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.53544,76.08557,327.92,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,292.66,2.61,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.57425,75.86765,331.83,0.39,0.59,2020-11-15,718,N,VIIRS,n,2,292.6,2.1,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.60872,75.74516,329.21,0.39,0.6,2020-11-15,718,N,VIIRS,n,2,291.13,4.35,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.62717,76.32545,332.31,0.36,0.58,2020-11-15,718,N,VIIRS,n,2,293.27,3.04,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.66498,76.02427,332.41,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,293.14,3.44,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.66579,76.20488,328.85,0.37,0.58,2020-11-15,718,N,VIIRS,n,2,292.56,2.28,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.66591,76.02813,342.97,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,292.83,3.44,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.67898,76.01159,328.04,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,291.82,1.98,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.6792,76.10659,331.12,0.37,0.58,2020-11-15,718,N,VIIRS,n,2,293.63,3.37,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.69288,76.0694,340.81,0.38,0.58,2020-11-15,718,N,VIIRS,n,2,293.74,3.26,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.703,76.11149,330.11,0.37,0.58,2020-11-15,718,N,VIIRS,n,2,293.15,2.12,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.70702,75.98619,367.0,0.38,0.59,2020-11-15,718,N,VIIRS,h,2,296.5,11.37,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.72085,76.04416,342.09,0.38,0.58,2020-11-15,718,N,VIIRS,n,2,292.86,2.86,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.72473,76.08416,334.67,0.37,0.58,2020-11-15,718,N,VIIRS,n,2,292.75,2.31,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.73292,76.11853,337.43,0.37,0.58,2020-11-15,718,N,VIIRS,n,2,294.09,3.0,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.74559,76.0529,329.18,0.38,0.58,2020-11-15,718,N,VIIRS,n,2,293.24,1.48,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.75438,75.87021,335.88,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,292.63,3.29,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.85307,76.88225,329.84,0.33,0.56,2020-11-15,718,N,VIIRS,n,2,295.45,1.43,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.93508,74.62263,329.16,0.45,0.63,2020-11-15,718,N,VIIRS,n,2,284.57,2.28,D,0,2020-11-15,5,VIIRS_SNPP_SP
29.99332,75.90134,330.36,0.38,0.59,2020-11-15,718,N,VIIRS,n,2,285.42,3.06,D,0,2020-11-15,5,VIIRS_SNPP_SP
30.03016,74.58639,331.12,0.45,0.63,2020-11-15,718,N,VIIRS,n,2,285.51,3.89,D,0,2020-11-15,5,VIIRS_SNPP_SP
